"","date","value"
"522",2019-06-06,12.4316666666667
"523",2019-06-07,NA
"524",2019-06-08,NA
"525",2019-06-09,NA
"526",2019-06-10,NA
"527",2019-06-11,NA
"528",2019-06-12,NA
"529",2019-06-13,NA
"530",2019-06-14,NA
"531",2019-06-15,NA
"532",2019-06-16,NA
"533",2019-06-17,NA
"534",2019-06-18,NA
"535",2019-06-19,NA
"536",2019-06-20,42.8266666666667
"537",2019-06-21,35.2304166666667
"538",2019-06-22,25.4333333333333
"539",2019-06-23,25.6754166666667
"540",2019-06-24,17.1995833333333
"541",2019-06-25,20.9878260869565
"542",2019-06-26,28.8354166666667
"543",2019-06-27,26.4020833333333
"544",2019-06-28,30.7370833333333
"545",2019-06-29,13.1779166666667
"546",2019-06-30,0.938947368421053
"547",2019-07-01,15.6572727272727
"548",2019-07-02,23.9179166666667
"549",2019-07-03,25.2340909090909
"550",2019-07-04,38.0033333333333
"551",2019-07-05,25.2683333333333
"552",2019-07-06,31.3829166666667
"553",2019-07-07,37.9733333333333
"554",2019-07-08,69.5754166666667
"555",2019-07-09,40.552380952381
"556",2019-07-10,18.845652173913
"557",2019-07-11,23.2945833333333
"558",2019-07-12,36.57875
"559",2019-07-13,34.2883333333333
"560",2019-07-14,43.15625
"561",2019-07-15,55.3795833333333
"562",2019-07-16,27.7308333333333
"563",2019-07-17,33.46
"564",2019-07-18,40.2120833333333
"565",2019-07-19,18.54125
"566",2019-07-20,20.5420833333333
"567",2019-07-21,19.5570833333333
"568",2019-07-22,24.7683333333333
"569",2019-07-23,38.795
"570",2019-07-24,23.8408333333333
"571",2019-07-25,91.9790476190476
"572",2019-07-26,19.2391666666667
"573",2019-07-27,20.3975
"574",2019-07-28,25.8820833333333
"575",2019-07-29,21.7220833333333
"576",2019-07-30,27.8854166666667
"577",2019-07-31,28.79875
"578",2019-08-01,28.4945833333333
"579",2019-08-02,31.76625
"580",2019-08-03,26.6454166666667
"581",2019-08-04,18.8216666666667
"582",2019-08-05,21.5745833333333
"583",2019-08-06,22.5829166666667
"584",2019-08-07,16.905
"585",2019-08-08,20.7379166666667
"586",2019-08-09,22.2229166666667
"587",2019-08-10,21.3041666666667
"588",2019-08-11,19.2616666666667
"589",2019-08-12,21.4879166666667
"590",2019-08-13,24.9083333333333
"591",2019-08-14,23.9775
"592",2019-08-15,15.9004166666667
"593",2019-08-16,21.7845833333333
"594",2019-08-17,14.68125
"595",2019-08-18,11.5504166666667
"596",2019-08-19,18.125
"597",2019-08-20,20.0358333333333
"598",2019-08-21,34.0891666666667
"599",2019-08-22,38.1875
"600",2019-08-23,33.1266666666667
"601",2019-08-24,25.1345833333333
"602",2019-08-25,36.8545833333333
"603",2019-08-26,24.0720833333333
"604",2019-08-27,29.5375
"605",2019-08-28,32.64875
"606",2019-08-29,31.9995833333333
"607",2019-08-30,30.96125
"608",2019-08-31,37.5791666666667
"609",2019-09-01,37.2795833333333
"610",2019-09-02,28.60875
"611",2019-09-03,23.51625
"612",2019-09-04,28.9508333333333
"613",2019-09-05,26.9241666666667
"614",2019-09-06,33.8261904761905
"615",2019-09-07,40.7666666666667
"616",2019-09-08,29.9525
"617",2019-09-09,34.555
"618",2019-09-10,42.9716666666667
"619",2019-09-11,28.1841666666667
"620",2019-09-12,25.2533333333333
"621",2019-09-13,26.9629166666667
"622",2019-09-14,30.8120833333333
"623",2019-09-15,24.815
"624",2019-09-16,26.03375
"625",2019-09-17,21.4066666666667
"626",2019-09-18,26.9229166666667
"627",2019-09-19,25.8470833333333
"628",2019-09-20,34.3425
"629",2019-09-21,44.87625
"630",2019-09-22,53.9859090909091
"631",2019-09-23,56.3358333333333
"632",2019-09-24,34.3529166666667
"633",2019-09-25,19.94375
"634",2019-09-26,19.4470833333333
"635",2019-09-27,20.1016666666667
"636",2019-09-28,30.5366666666667
"637",2019-09-29,34.0116666666667
"638",2019-09-30,25.6554166666667
"639",2019-10-01,39.3425
"640",2019-10-02,41.2079166666667
"641",2019-10-03,26.6616666666667
"642",2019-10-04,30.61625
"643",2019-10-05,89.2966666666667
"644",2019-10-06,33.7041666666667
"645",2019-10-07,24.62625
"646",2019-10-08,25.84125
"647",2019-10-09,24.6579166666667
"648",2019-10-10,22.1591666666667
"649",2019-10-11,23.0608333333333
"650",2019-10-12,21.6354166666667
"651",2019-10-13,21.62375
"652",2019-10-14,21.7670833333333
"653",2019-10-15,21.8195833333333
"654",2019-10-16,23.2120833333333
"655",2019-10-17,55.8508333333333
"656",2019-10-18,54.3983333333333
"657",2019-10-19,65.4329166666667
"658",2019-10-20,61.1733333333333
"659",2019-10-21,50.9091666666667
"660",2019-10-22,38.1175
"661",2019-10-23,67.2326315789474
"662",2019-10-24,58.9035714285714
"663",2019-10-25,44.8818181818182
"664",2019-10-26,110.909583333333
"665",2019-10-27,147.129583333333
"666",2019-10-28,75.6991666666667
"667",2019-10-29,37.97
"668",2019-10-30,14.6683333333333
"669",2019-10-31,36.7766666666667
"670",2019-11-01,32.98875
"671",2019-11-02,42.1866666666667
"672",2019-11-03,72.835
"673",2019-11-04,110.600416666667
"674",2019-11-05,103.632916666667
"675",2019-11-06,98.5154166666667
"676",2019-11-07,123.539545454545
"677",2019-11-08,133.253529411765
"678",2019-11-09,100.917916666667
"679",2019-11-10,102.393333333333
"680",2019-11-11,72.0861111111111
"681",2019-11-12,35.7516666666667
"682",2019-11-13,36.8616666666667
"683",2019-11-14,22.7581818181818
"684",2019-11-15,25.4416666666667
"685",2019-11-16,53.2125
"686",2019-11-17,64.6666666666667
"687",2019-11-18,33.0516666666667
"688",2019-11-19,38.9870833333333
"689",2019-11-20,25.5340909090909
"690",2019-11-21,22.7753333333333
"691",2019-11-22,32.6153846153846
"692",2019-11-23,66.2157894736842
"693",2019-11-24,77.0045833333333
"694",2019-11-25,53.709
"695",2019-11-26,55.6508333333333
"696",2019-11-27,30.8908333333333
"697",2019-11-28,49.9945454545455
"698",2019-11-29,16.9586666666667
"699",2019-11-30,16.3625
"700",2019-12-01,56.9275
"701",2019-12-02,47.307
"702",2019-12-03,26.4295833333333
"703",2019-12-04,6.04541666666667
"704",2019-12-05,73.3188235294118
"705",2019-12-06,35.0833333333333
"706",2019-12-07,34.2708333333333
"707",2019-12-08,31.6333333333333
"708",2019-12-09,17.4395
"709",2019-12-10,35.6629166666667
"710",2019-12-11,44.13
"711",2019-12-12,27.7270833333333
"712",2019-12-13,37.93875
"713",2019-12-14,42.9208333333333
"714",2019-12-15,39.33625
"715",2019-12-16,34.1570833333333
"716",2019-12-17,43.8570833333333
"717",2019-12-18,63.2429166666667
"718",2019-12-19,46.559
"719",2019-12-20,61.3583333333333
"720",2019-12-21,77.2172727272727
"721",2019-12-22,50.9133333333333
"722",2019-12-23,55.9954166666667
"723",2019-12-24,56.459
"724",2019-12-25,37.8741666666667
"725",2019-12-26,58.9366666666667
"726",2019-12-27,36.9891666666667
"727",2019-12-28,39.62875
"728",2019-12-29,66.5808333333333
"729",2019-12-30,45.1358333333333
"730",2019-12-31,NA
